player_id,player_name,player_nickname,country,team__id,season_id
3044,Chancel Mbemba Mangulu,Chancel Mbemba,"{'id': 52, 'name': 'Congo, (Kinshasa)'}",37,"{'season_id': 27, 'season_name': '2015/2016'}"
3045,Ismaël Traoré,,"{'id': 55, 'name': ""Côte d'Ivoire""}",145,"{'season_id': 27, 'season_name': '2015/2016'}"
3047,Benoît Assou-Ekotto,,"{'id': 39, 'name': 'Cameroon'}",135,"{'season_id': 27, 'season_name': '2015/2016'}"
3049,Matt Ritchie,,"{'id': 201, 'name': 'Scotland'}",28,"{'season_id': 27, 'season_name': '2015/2016'}"
3052,Pablo Javier Zabaleta Girod,Pablo Zabaleta,"{'id': 11, 'name': 'Argentina'}",214,"{'season_id': 40, 'season_name': '2007/2008'}"
3052,Pablo Javier Zabaleta Girod,Pablo Zabaleta,"{'id': 11, 'name': 'Argentina'}",36,"{'season_id': 27, 'season_name': '2015/2016'}"
3052,Pablo Javier Zabaleta Girod,Pablo Zabaleta,"{'id': 11, 'name': 'Argentina'}",214,"{'season_id': 38, 'season_name': '2005/2006'}"
3053,Leroy Sané,,"{'id': 85, 'name': 'Germany'}",181,"{'season_id': 27, 'season_name': '2015/2016'}"
3053,Leroy Sané,,"{'id': 85, 'name': 'Germany'}",770,"{'season_id': 106, 'season_name': '2022'}"
3053,Leroy Sané,,"{'id': 85, 'name': 'Germany'}",770,"{'season_id': 43, 'season_name': '2020'}"
3054,Fernando Luiz Rosa,Fernandinho,"{'id': 31, 'name': 'Brazil'}",781,"{'season_id': 3, 'season_name': '2018'}"
3054,Fernando Luiz Rosa,Fernandinho,"{'id': 31, 'name': 'Brazil'}",36,"{'season_id': 27, 'season_name': '2015/2016'}"
3057,Jonjo Shelvey,,"{'id': 68, 'name': 'England'}",37,"{'season_id': 27, 'season_name': '2015/2016'}"
3058,Javier Hernández Balcázar,,"{'id': 147, 'name': 'Mexico'}",39,"{'season_id': 22, 'season_name': '2010/2011'}"
3058,Javier Hernández Balcázar,,"{'id': 147, 'name': 'Mexico'}",794,"{'season_id': 3, 'season_name': '2018'}"
3058,Javier Hernández Balcázar,,"{'id': 147, 'name': 'Mexico'}",213,"{'season_id': 42, 'season_name': '2019/2020'}"
3058,Javier Hernández Balcázar,,"{'id': 147, 'name': 'Mexico'}",904,"{'season_id': 27, 'season_name': '2015/2016'}"
3058,Javier Hernández Balcázar,,"{'id': 147, 'name': 'Mexico'}",220,"{'season_id': 26, 'season_name': '2014/2015'}"
3062,Aaron Cresswell,,"{'id': 68, 'name': 'England'}",40,"{'season_id': 27, 'season_name': '2015/2016'}"
3063,Danilo Luiz da Silva,Danilo,"{'id': 31, 'name': 'Brazil'}",781,"{'season_id': 3, 'season_name': '2018'}"
3063,Danilo Luiz da Silva,Danilo,"{'id': 31, 'name': 'Brazil'}",220,"{'season_id': 2, 'season_name': '2016/2017'}"
3063,Danilo Luiz da Silva,Danilo,"{'id': 31, 'name': 'Brazil'}",220,"{'season_id': 27, 'season_name': '2015/2016'}"
3063,Danilo Luiz da Silva,Danilo,"{'id': 31, 'name': 'Brazil'}",781,"{'season_id': 106, 'season_name': '2022'}"
3064,David Josué Jiménez Silva,David Silva,"{'id': 214, 'name': 'Spain'}",207,"{'season_id': 39, 'season_name': '2006/2007'}"
3064,David Josué Jiménez Silva,David Silva,"{'id': 214, 'name': 'Spain'}",207,"{'season_id': 21, 'season_name': '2009/2010'}"
3064,David Josué Jiménez Silva,David Silva,"{'id': 214, 'name': 'Spain'}",207,"{'season_id': 41, 'season_name': '2008/2009'}"
3064,David Josué Jiménez Silva,David Silva,"{'id': 214, 'name': 'Spain'}",207,"{'season_id': 40, 'season_name': '2007/2008'}"
3064,David Josué Jiménez Silva,David Silva,"{'id': 214, 'name': 'Spain'}",772,"{'season_id': 3, 'season_name': '2018'}"
3064,David Josué Jiménez Silva,David Silva,"{'id': 214, 'name': 'Spain'}",36,"{'season_id': 27, 'season_name': '2015/2016'}"
3064,David Josué Jiménez Silva,David Silva,"{'id': 214, 'name': 'Spain'}",209,"{'season_id': 38, 'season_name': '2005/2006'}"
3065,Paul Dummett,,"{'id': 249, 'name': 'Wales'}",37,"{'season_id': 27, 'season_name': '2015/2016'}"
3066,Kyle Walker-Peters,,"{'id': 68, 'name': 'England'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3066,Kyle Walker-Peters,,"{'id': 68, 'name': 'England'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3067,Ederson Santana de Moraes,Ederson Moraes,"{'id': 31, 'name': 'Brazil'}",781,"{'season_id': 3, 'season_name': '2018'}"
3067,Ederson Santana de Moraes,Ederson Moraes,"{'id': 31, 'name': 'Brazil'}",781,"{'season_id': 106, 'season_name': '2022'}"
3071,Pierrick Capelle,,"{'id': 78, 'name': 'France'}",145,"{'season_id': 27, 'season_name': '2015/2016'}"
3075,Javier Manquillo Gaitán,Javi Manquillo,"{'id': 214, 'name': 'Spain'}",147,"{'season_id': 27, 'season_name': '2015/2016'}"
3076,Ayoze Pérez Gutiérrez,Ayoze Pérez,"{'id': 214, 'name': 'Spain'}",37,"{'season_id': 27, 'season_name': '2015/2016'}"
3077,Jan Vertonghen,,"{'id': 22, 'name': 'Belgium'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3077,Jan Vertonghen,,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 3, 'season_name': '2018'}"
3077,Jan Vertonghen,,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 106, 'season_name': '2022'}"
3077,Jan Vertonghen,,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 43, 'season_name': '2020'}"
3077,Jan Vertonghen,,"{'id': 22, 'name': 'Belgium'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3078,Abdoul Razzagui Camara,Abdoul Camara,"{'id': 95, 'name': 'Guinea'}",145,"{'season_id': 27, 'season_name': '2015/2016'}"
3081,Jamaal Lascelles,,"{'id': 68, 'name': 'England'}",37,"{'season_id': 27, 'season_name': '2015/2016'}"
3082,Harry Winks,,"{'id': 68, 'name': 'England'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3082,Harry Winks,,"{'id': 68, 'name': 'England'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3083,Heung-Min Son,Son Heung-Min,"{'id': 121, 'name': 'Korea\xa0(South)'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3083,Heung-Min Son,Son Heung-Min,"{'id': 121, 'name': 'Korea\xa0(South)'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3083,Heung-Min Son,Son Heung-Min,"{'id': 121, 'name': 'Korea\xa0(South)'}",791,"{'season_id': 106, 'season_name': '2022'}"
3083,Heung-Min Son,Son Heung-Min,"{'id': 121, 'name': 'Korea\xa0(South)'}",791,"{'season_id': 3, 'season_name': '2018'}"
3084,Christian Atsu Twasam,Christian Atsu,"{'id': 86, 'name': 'Ghana'}",223,"{'season_id': 27, 'season_name': '2015/2016'}"
3085,Glenn Murray,,"{'id': 68, 'name': 'England'}",28,"{'season_id': 27, 'season_name': '2015/2016'}"
3086,Ben Davies,,"{'id': 249, 'name': 'Wales'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3086,Ben Davies,,"{'id': 249, 'name': 'Wales'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3086,Ben Davies,,"{'id': 249, 'name': 'Wales'}",907,"{'season_id': 43, 'season_name': '2020'}"
3086,Ben Davies,,"{'id': 249, 'name': 'Wales'}",907,"{'season_id': 106, 'season_name': '2022'}"
3087,Gnégnéri Yaya Touré,Yaya Touré,"{'id': 55, 'name': ""Côte d'Ivoire""}",217,"{'season_id': 21, 'season_name': '2009/2010'}"
3087,Gnégnéri Yaya Touré,Yaya Touré,"{'id': 55, 'name': ""Côte d'Ivoire""}",217,"{'season_id': 41, 'season_name': '2008/2009'}"
3087,Gnégnéri Yaya Touré,Yaya Touré,"{'id': 55, 'name': ""Côte d'Ivoire""}",217,"{'season_id': 40, 'season_name': '2007/2008'}"
3087,Gnégnéri Yaya Touré,Yaya Touré,"{'id': 55, 'name': ""Côte d'Ivoire""}",36,"{'season_id': 27, 'season_name': '2015/2016'}"
3089,Kevin De Bruyne,,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 3, 'season_name': '2018'}"
3089,Kevin De Bruyne,,"{'id': 22, 'name': 'Belgium'}",36,"{'season_id': 27, 'season_name': '2015/2016'}"
