,home_formation,home_position,away_formation,away_position,minute,ball_possession,home_goal
1859,4231,"[1, 2, 3, 5, 6, 7, 9, 11, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.3876984126984127,1
1860,433,"[1, 2, 3, 5, 6, 12, 14, 16, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 13, 14, 15, 17, 21, 25]",0,0.5624315443592552,-2
1861,433,"[1, 2, 3, 5, 6, 12, 14, 16, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 13, 14, 15, 17, 21, 25]",45,0.6752072343632253,1
1862,433,"[1, 2, 3, 5, 6, 12, 14, 16, 17, 21, 23]",532,"[1, 2, 3, 4, 5, 6, 10, 13, 15, 22, 24]",82,0.3333333333333333,0
1863,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4411,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 23, 25]",0,0.5212435233160622,0
1864,352,"[1, 3, 4, 5, 12, 13, 14, 15, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.6081242532855436,1
1865,352,"[1, 3, 4, 5, 12, 13, 14, 15, 16, 22, 24]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",73,0.8651685393258427,1
1866,352,"[1, 3, 4, 5, 12, 13, 14, 15, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",76,0.5898123324396782,0
1867,3412,"[1, 3, 4, 6, 10, 12, 14, 16, 19, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",89,0.5853658536585366,0
1868,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 11, 13, 15, 17, 19, 23]",0,0.48323647742512293,1
1869,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 11, 13, 15, 17, 19, 23]",61,0.5894160583941606,1
1870,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",0,0.5970649895178197,-1
1871,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",58,1.0,0
1872,433,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",60,0.8314285714285714,0
1873,433,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",541,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 16, 23]",78,1.0,0
1874,352,"[1, 3, 4, 5, 10, 13, 15, 17, 21, 22, 24]",541,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 16, 23]",79,0.5221843003412969,0
1875,4411,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 19, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",0,0.5689482470784641,-2
1876,442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",0,0.4017857142857143,-1
1877,4141,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.27258566978193144,1
1878,442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",46,0.27507163323782235,-1
1879,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 25]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",56,0.4419713831478537,-1
1880,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",343,"[1, 3, 4, 5, 7, 8, 13, 15, 17, 21, 23]",0,0.6479338842975206,0
1881,442,"[1, 2, 3, 5, 6, 10, 12, 16, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5150136487716106,2
1882,442,"[1, 2, 3, 5, 6, 10, 12, 16, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",37,0.6193625977149729,0
1883,442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",433,"[1, 2, 3, 5, 6, 12, 14, 16, 17, 21, 23]",0,0.523725834797891,0
1884,442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",45,0.478369384359401,1
1885,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",81,0.3829787234042553,1
1886,343,"[1, 3, 4, 5, 7, 8, 13, 15, 17, 21, 23]",451,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 19, 23]",0,0.4774774774774775,-1
1887,3421,"[1, 3, 4, 5, 12, 13, 15, 16, 18, 20, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.62,0
1888,3412,"[1, 3, 4, 5, 10, 12, 14, 16, 18, 20, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",14,0.5071740486587648,-1
1889,4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",57,0.7570621468926554,0
1890,4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",70,0.6797752808988764,-1
1891,4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",81,0.525974025974026,-1
1892,433,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",0,0.39037675896504764,-1
1893,442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",58,0.41253644314868804,-1
1894,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.37689614935822635,2
1895,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4321,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.35486185862935055,-1
1896,352,"[1, 3, 4, 5, 10, 13, 15, 17, 21, 22, 24]",4321,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",70,0.7058823529411765,0
1897,451,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 19, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 23, 25]",0,0.7639664804469274,0
1898,451,"[1, 2, 3, 5, 6, 10, 13, 15, 18, 20, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 23, 25]",55,0.821954484605087,0
1899,451,"[1, 2, 3, 5, 6, 10, 13, 15, 18, 20, 23]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 23, 25]",75,0.672566371681416,0
1900,4231,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",343,"[1, 3, 4, 5, 12, 13, 15, 16, 22, 23, 24]",0,0.7152847152847153,0
1901,4231,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",451,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 25]",45,0.8412914961346066,0
1902,343,"[1, 2, 4, 5, 12, 13, 15, 16, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 23, 24]",0,0.5948979591836735,1
1903,343,"[1, 2, 4, 5, 12, 13, 15, 16, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",29,0.5417185554171855,1
1904,343,"[1, 2, 4, 5, 12, 13, 15, 16, 17, 21, 23]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",47,0.3873239436619718,1
1905,352,"[1, 3, 4, 5, 10, 12, 13, 15, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",58,0.5161887141535615,0
1906,433,"[1, 2, 3, 5, 6, 12, 14, 16, 17, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.744542772861357,-1
1907,4132,"[1, 2, 3, 5, 6, 10, 12, 16, 19, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",84,1.0,0
1908,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",0,0.3245341614906832,0
1909,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",4141,"[1, 2, 3, 5, 6, 10, 17, 18, 20, 21, 23]",84,0.0,-1
1910,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",86,0.45588235294117646,0
1911,442,"[1, 2, 3, 5, 6, 10, 12, 16, 19, 22, 24]",442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",0,0.37563131313131315,1
1912,442,"[1, 2, 3, 5, 6, 10, 12, 16, 19, 22, 24]",442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",45,0.23616236162361623,0
1913,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",62,0.016666666666666666,0
1914,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",64,0.20921985815602837,0
1915,442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.487758346581876,-1
1916,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.65141527723924,0
1917,451,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 19, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",0,0.4780426599749059,1
1918,451,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 19, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",23,0.33191230207064554,1
1919,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",0,0.6744868035190615,-2
1920,4141,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",65,0.8170731707317073,-1
1921,433,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",77,0.7927631578947368,0
1922,442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",352,"[1, 3, 4, 5, 10, 12, 16, 18, 20, 22, 24]",0,0.3992673992673993,-2
1923,442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",0,0.23184121621621623,0
1924,442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",58,0.4484848484848485,0
1925,442,"[1, 2, 3, 5, 6, 12, 13, 15, 16, 22, 24]",4222,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 23, 25]",62,0.2761437908496732,0
1926,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",0,0.7871287128712872,-1
1927,4411,"[1, 2, 3, 5, 6, 11, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",6,0.5098619329388561,0
1928,4411,"[1, 2, 3, 5, 6, 11, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",31,0.3625632377740304,1
1929,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",58,0.245136186770428,0
1930,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",0,0.44104609929078015,1
1931,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",433,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",59,0.2126081582200247,0
1932,343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",0,0.43100097181729835,1
1933,343,"[1, 3, 4, 5, 7, 8, 9, 11, 17, 21, 23]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",39,0.6239554317548747,0
1934,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.49932462854570014,3
1935,4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.29531442663378543,0
1936,4231,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",4141,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.5412942438326779,0
1937,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",0,0.505586592178771,0
1938,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",442,"[1, 2, 3, 5, 6, 13, 15, 17, 21, 22, 24]",13,0.7402862985685071,0
1939,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",63,0.0,0
1940,4231,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",64,0.3193916349809886,0
1941,4231,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 13, 15, 17, 19, 21, 23]",78,1.0,0
1942,3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",0,0.6030082041932543,0
1943,3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",62,0.644718792866941,-1
1944,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",0,0.577227200843437,1
1945,3511,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 19, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.5986005089058524,0
1946,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",45,0.43609022556390975,2
1947,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.5413026211278793,-1
1948,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.5632065775950668,0
1949,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",3421,"[1, 3, 4, 5, 7, 8, 9, 11, 18, 20, 23]",0,0.5673933067239791,3
1950,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.5744807121661721,0
1951,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",45,0.6526674233825198,0
1952,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.509212730318258,2
1953,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",59,0.4634146341463415,0
1954,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.601010101010101,2
1955,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",28,0.40404040404040403,-1
1956,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",33,0.47928994082840237,0
1957,4411,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 19, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",45,0.5087001023541453,1
1958,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",0,0.6097733711048159,0
1959,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.5880829015544041,0
1960,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.5460738615991395,2
1961,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.548349739432542,1
1962,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",45,0.5750160978750805,3
1963,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.43069833392414036,-1
1964,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",85,0.5555555555555556,1
1965,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.6829268292682927,0
1966,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",65,0.7971014492753623,0
1967,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",68,0.5220883534136547,0
1968,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",77,0.5567765567765568,1
1969,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.48874061718098416,2
1970,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",64,0.4107142857142857,0
1971,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",81,0.375,0
1972,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.4348060344827586,-1
1973,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",64,0.5874439461883408,0
1974,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",81,0.6808510638297872,0
1975,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.6788177339901478,-1
1976,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",62,0.6620583717357911,0
1977,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",0,0.22627737226277372,-1
1978,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",30,0.4464385866517106,0
1979,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",0,0.6085941148995796,0
1980,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",64,0.6695464362850972,0
1981,352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",77,0.7638888888888888,1
1982,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5703283340089177,3
1983,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",83,0.6716417910447762,1
1984,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",87,0.06666666666666667,0
1985,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5251177394034537,2
1986,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",45,0.4228110599078341,0
1987,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",77,0.3389121338912134,0
1988,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",352,"[1, 3, 4, 5, 7, 8, 10, 13, 15, 22, 24]",85,0.1724137931034483,0
1989,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",41212,"[1, 2, 3, 5, 6, 10, 13, 15, 19, 22, 24]",0,0.360447381799695,-1
1990,4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.34424603174603174,0
1991,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.4208710651142734,2
1992,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",66,0.5201238390092879,-1
1993,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5546134663341646,1
1994,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",60,1.0,0
1995,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",61,0.47297297297297297,0
1996,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",64,0.37340619307832423,0
1997,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",3412,"[1, 3, 4, 5, 7, 8, 9, 11, 19, 22, 24]",86,0.18181818181818182,0
1998,4321,"[1, 2, 3, 5, 6, 10, 13, 15, 18, 20, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.44317563893420336,-3
1999,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.5231895850284785,0
2000,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",35,0.6024844720496895,0
2001,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.30719794344473006,1
2002,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.4024084295032614,0
2003,433,"[1, 2, 3, 5, 6, 10, 13, 15, 17, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",57,0.1561771561771562,-1
2004,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",69,0.4716981132075472,1
2005,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.3598247809762203,2
2006,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",45,0.3953488372093023,0
2007,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",49,0.210727969348659,-1
2008,4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",4141,"[1, 2, 3, 5, 6, 10, 12, 13, 15, 16, 23]",74,0.14912280701754385,0
2009,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",0,0.6036842105263158,1
2010,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",63,0.5,0
2011,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",78,0.1836734693877551,0
2012,442,"[1, 2, 3, 5, 6, 9, 11, 12, 16, 22, 24]",4231,"[1, 2, 3, 5, 6, 9, 11, 17, 19, 21, 23]",87,0.8,0
